Path,Problem,Format,Dataset,Best known solution value,Best known bound
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/25/25J_s20_r10/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5968,5896.27
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/25/25J_s20_r40/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2675,2662.16
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/25/25J_s20_r40/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2523,2523
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/25/25J_s20_r40/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4459,4459
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/25/25J_s20_r40/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1730,1582.88
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/25/25J_s20_r40/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2195,2111.88
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/25/25J_s20_r80/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1937,1933.87
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/25/25J_s20_r80/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2128,2128
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/25/25J_s20_r80/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1670,1670
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/25/25J_s20_r80/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4933,4842.88
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/25/25J_s20_r80/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2391,2355.43
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r10/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2327,2271.77
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r10/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2332,2311.12
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r10/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3819,3744.52
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r10/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3691,3597.13
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r10/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3969,3920.55
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r40/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2894,2855
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r40/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3818,3704.98
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r40/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1629,1608.83
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r40/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3765,3645.7
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r40/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2466,2418.6
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r80/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1995,1948.87
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r80/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1643,1643
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r80/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,808,808
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r80/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2651,2544.21
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s10_r80/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2022,2022
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r10/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7775,7739.45
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r10/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5836,5782.81
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r10/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7312,7228.12
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r10/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4481,4365.64
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r10/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,9462,9453.54
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r40/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5090,5090
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r40/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7817,7796.99
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r40/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3395,3218.93
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r40/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4070,3942.97
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r40/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4230,4230
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r80/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2790,2621.35
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r80/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1444,1444
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r80/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2290,2290
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r80/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1476,1439.11
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s15_r80/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2516,2395.8
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r10/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,6107,6036.27
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r10/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7497,7355.29
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r10/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7052,6980.23
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r10/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5457,5457
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r10/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7774,7509.09
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r40/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3266,3064.14
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r40/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4528,4459.86
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r40/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4911,4844.22
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r40/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5019,4995.5
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r40/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5398,5398
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r80/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4082,4082
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r80/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,576,576
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r80/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1572,1572
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r80/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5171,5016.65
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/30/30J_s20_r80/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2980,2952.41
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r10/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4070,3938.3
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r10/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5360,5216.53
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r10/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3609,3517.23
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r10/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4232,4218.33
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r10/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4761,4674.58
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r40/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4315,4315
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r40/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1898,1850.1
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r40/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1925,1879.01
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r40/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2131,2094.92
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r40/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1464,1382.5
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r80/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1912,1912
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r80/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1609,1540.95
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r80/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2466,2351.35
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r80/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1926,1854.31
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s10_r80/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1507,1463.77
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r10/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,6755,6724.78
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r10/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,11653,11516.64
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r10/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,12017,11692.16
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r10/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,8066,8033.12
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r10/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7595,7553.38
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r40/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7449,7316.81
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r40/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,6897,6853.34
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r40/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5837,5621.89
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r40/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,8510,8311.5
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r40/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3637,3541.09
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r80/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3048,2979.66
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r80/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3540,3540
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r80/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2833,2824.37
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r80/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1688,1688
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s15_r80/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2174,2052.18
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r10/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,14074,14032.21
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r10/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5914,5803.85
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r10/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,9238,9162.08
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r10/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,9850,9816.21
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r10/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,8487,8487
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r40/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4726,4589.93
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r40/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7285,7124.79
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r40/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,9919,9885.65
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r40/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5945,5928.15
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r40/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4923,4813.24
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r80/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2270,1966.93
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r80/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,755,755
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r80/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,10175,10048.54
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r80/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1868,1773.73
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/35/35J_s20_r80/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3555,3461.78
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r10/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,9346,9265.91
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r10/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,8742,8322.07
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r10/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,10811,10639.5
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r10/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,9218,9059.63
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r10/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7568,7537.95
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r40/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5548,5411.79
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r40/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,6097,5810.84
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r40/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,8059,7873.95
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r40/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5978,5716.57
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r40/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7843,7703.91
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r80/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2179,2012.23
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r80/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3283,2948.04
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r80/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,2179,2124.59
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r80/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3204,3038.06
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s10_r80/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4329,4174.54
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r10/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,14498,14424.91
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r10/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,25677,25677
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r10/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,19051,19041.69
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r10/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,16733,16485.77
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r10/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,19799,19402.73
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r40/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,14589,14392.37
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r40/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,12308,12165.83
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r40/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,8312,8137.89
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r40/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,14067,13764.82
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r40/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,11475,11400.01
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r80/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5557,5322.65
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r80/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4688,4424.02
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r80/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,4954,4666.45
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r80/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,8108,7728.42
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s15_r80/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3217,3097.16
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r10/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,16873,16801.3
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r10/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,15376,15149.01
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r10/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,25350,25315.83
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r10/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,11530,11275.05
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r10/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,23777,23685.9
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r40/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,11043,10704.01
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r40/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,11790,11661.24
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r40/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,11372,11119.4
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r40/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,10988,10672.38
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r40/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,12684,12568.27
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r80/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3188,3081.25
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r80/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,6474,6266.25
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r80/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,7087,6977.1
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r80/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,6117,6065.58
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/50/50J_s20_r80/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,1952,1890.05
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r10/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,21267,21006.61
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r10/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,25201,24809.55
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r10/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,20668,20346.4
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r10/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,26210,25821.72
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r10/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,20129,19665.88
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r40/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,12911,12436.07
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r40/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,13339,12785.29
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r40/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,10373,10012.05
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r40/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,11369,10811.24
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r40/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,9174,8604.05
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r80/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,5214,4835.5
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r80/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,3684,3546.02
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r80/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,6827,6324.97
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r80/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,9152,8576.14
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s10_r80/5.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,8633,8218.97
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s15_r10/1.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,41213,41151.8
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s15_r10/2.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,52242,51809.91
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s15_r10/3.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,54298,54095.38
batchschedulingtotalweightedtardiness/queiroga2020/Capacity20/75/75J_s15_r10/4.dat,batchschedulingtotalweightedtardiness,queiroga2020,queiroga2020,52318,52083.6
